,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
183,1450.0,0.0,-1.0,0.0001956957123098188,724,0.14148799999999895,1049800.0,1,download
340,1320.0,0.0,-1.0,0.00045655541561712913,795,0.3625050000000005,1049400.0,1,download
354,1320.0,0.0,-1.0,0.00015116750629722963,795,0.12002700000000033,1049400.0,1,download
112,36.54545454545455,14.583303030271544,0.8333333333333334,0.0012283999999993967,11,0.012283999999993966,402.0,1,download
42,32.0,0.0,1.0,0.02388933333333891,4,0.07166800000001672,128.0,1,download
700,1320.0,0.0,-1.0,9.324433249372905e-05,795,0.07403600000002086,1049400.0,1,download
62,170.78571428571428,384.5393205005036,1.0,0.07300261538461547,14,0.949034000000001,2391.0,1,download
136,170.78571428571428,384.5393205005036,1.0,0.03977984615384637,14,0.5171380000000028,2391.0,1,download
461,1320.0,0.0,-1.0,8.109193954661289e-05,795,0.06438700000001063,1049400.0,1,download
421,1320.0,0.0,-1.0,9.475566750629314e-05,795,0.07523599999999675,1049400.0,1,download
326,75.0,-1.0,0.0,-1.0,1,0.017337000000001268,75.0,0,download
63,491.375,658.1632421070548,0.8461538461538461,0.007745043478260958,24,0.17813600000000207,11793.0,1,download
559,1320.0,0.0,-1.0,0.00011197355163728723,795,0.08890700000000606,1049400.0,1,download
712,1174.3247480403136,408.1605101474156,0.1275252525252525,0.00011398654708520215,893,0.10167600000000032,1048672.0,1,download
691,1320.0,0.0,-1.0,0.00011063350125945408,795,0.08784300000000655,1049400.0,1,download
432,1320.0,0.0,-1.0,9.045088161209117e-05,795,0.07181800000000038,1049400.0,1,download
413,1320.0,0.0,-1.0,8.214357682619465e-05,795,0.06522199999999856,1049400.0,1,download
200,400.157894736842,595.732533493,0.9,0.01774183333333331,19,0.31935299999999955,7603.0,1,download
315,103.0,-1.0,0.0,-1.0,1,0.016690000000011196,103.0,0,download
685,1320.0,0.0,-1.0,0.00010424433249369828,795,0.08276999999999646,1049400.0,1,download
572,1320.0,0.0,-1.0,9.505667506296888e-05,795,0.0754749999999973,1049400.0,1,download
416,1320.0,0.0,-1.0,8.492695214105366e-05,795,0.0674319999999966,1049400.0,1,download
490,1320.0,0.0,-1.0,0.0001078589420654886,795,0.08563999999999794,1049400.0,1,download
408,1320.0,0.0,-1.0,8.613098236775667e-05,795,0.06838799999999877,1049400.0,1,download
483,1320.0,0.0,-1.0,8.326574307304965e-05,795,0.06611300000000142,1049400.0,1,download
265,32.0,0.0,2.0,0.03677099999998745,3,0.0735419999999749,96.0,1,download
409,1320.0,0.0,-1.0,8.646473551636086e-05,795,0.06865299999999053,1049400.0,1,download
629,1320.0,0.0,-1.0,0.00010623425692695288,795,0.08435000000000059,1049400.0,1,download
636,1320.0,0.0,-1.0,0.00011608438287156392,795,0.09217100000002176,1049400.0,1,download
270,1430.2166212534064,148.18736783307233,-1.0,0.00016626466575715715,734,0.1218719999999962,1049779.0,1,download
260,32.0,0.0,1.0,0.02331433333333166,4,0.06994299999999498,128.0,1,download
638,1320.0,0.0,-1.0,0.00018822670025188488,795,0.1494519999999966,1049400.0,1,download
139,32.0,0.0,1.0,0.0244796666666692,4,0.07343900000000758,128.0,1,download
161,1448.1103448275865,50.880522660512206,-1.0,0.000947363259668508,725,0.6858909999999998,1049880.0,1,download
630,1320.0,0.0,-1.0,0.00012550251889172274,795,0.09964900000002784,1049400.0,1,download
180,1450.0,0.0,-1.0,0.0001913222683264167,724,0.13832599999999928,1049800.0,1,download
197,32.0,0.0,1.0,0.024063333333325925,4,0.07218999999997777,128.0,1,download
388,1320.0,0.0,-1.0,0.0001017254408060378,795,0.08076999999999401,1049400.0,1,download
126,170.78571428571428,384.5393205005036,1.0,0.02079976923076944,14,0.27039700000000266,2391.0,1,download
127,34.52380952380953,3.5017002672851314,0.9090909090909092,6.00868495,21,120.173699,725.0,1,download
439,1320.0,0.0,-1.0,0.00010808186397983829,795,0.0858169999999916,1049400.0,1,download
234,69.7,81.7231777268712,1.0,3.35953611111111,10,30.23582499999999,697.0,1,download
531,1320.0,0.0,-1.0,0.0001987745591939157,795,0.15782699999996908,1049400.0,1,download
515,1320.0,0.0,-1.0,0.0001219219143576837,795,0.09680600000000084,1049400.0,1,download
364,1320.0,0.0,-1.0,0.00015143324937027774,795,0.12023800000000053,1049400.0,1,download
238,1384.4630606860155,270.1558150765626,-1.0,0.0006088560105680308,758,0.4609039999999993,1049423.0,1,download
257,400.157894736842,595.732533493,0.9,0.01608911111111095,19,0.2896039999999971,7603.0,1,download
