,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
4182,170.78571428571428,384.5393205005036,1.0,0.014646000000001234,14,0.19039800000001605,2391.0,1,voip
508,170.78571428571428,384.5393205005036,1.0,0.01369192307692384,14,0.1779950000000099,2391.0,1,voip
3838,170.78571428571428,384.5393205005036,1.0,0.021733846153840483,14,0.2825399999999263,2391.0,1,voip
853,400.157894736842,595.732533493,0.9,0.014723222222225257,19,0.2650180000000546,7603.0,1,voip
3711,170.78571428571428,384.5393205005036,1.0,0.013480230769258784,14,0.1752430000003642,2391.0,1,voip
2889,170.78571428571428,384.5393205005036,1.0,0.07274353846154415,14,0.9456660000000738,2391.0,1,voip
4747,36.54545454545455,14.583303030271544,0.8333333333333334,0.0012283999999993967,11,0.012283999999993966,402.0,1,download
3583,170.78571428571428,384.5393205005036,1.0,0.017569692307688456,14,0.22840599999994995,2391.0,1,voip
3445,118.56521739130434,303.03027542819376,1.0909090909090908,0.1904828181818181,23,4.190621999999999,2727.0,1,voip
4785,354.5,550.6125297291525,0.8181818181818182,3.4782542631578948,20,66.086831,7090.0,1,download
2685,170.78571428571428,384.5393205005036,1.0,0.020167153846155264,14,0.2621730000000184,2391.0,1,voip
3163,170.78571428571428,384.5393205005036,1.0,0.1367246923076926,14,1.777421000000004,2391.0,1,voip
1910,32.0,0.0,1.0,0.0071640000000000046,2,0.0071640000000000046,64.0,1,streaming
3919,126.2,240.60747194456687,1.0,0.08806777777778052,10,0.7926100000000247,1262.0,1,voip
4707,20.0,-1.0,0.0,-1.0,1,0.008935000000001025,20.0,1,download
3741,170.78571428571428,384.5393205005036,1.0,0.01851961538461812,14,0.2407550000000356,2391.0,1,voip
4484,108.0,-1.0,0.0,-1.0,1,0.002572000000100161,108.0,0,voip
11,1282.492665036675,129.9226983050758,-1.0,0.002558801713586293,818,2.0905410000000018,1049079.0,1,streaming
2648,134.0,-1.0,0.0,-1.0,1,0.2461239999999947,134.0,0,game
2151,308.0,-1.0,-1.0,-1.0,1,1.0110090000000014,308.0,0,streaming
2754,170.78571428571428,384.5393205005036,1.0,0.06974000000000029,14,0.9066200000000038,2391.0,1,voip
2141,498.0,-1.0,0.0,-1.0,1,0.04509300000000849,498.0,0,streaming
1127,208.0,-1.0,0.0,-1.0,1,0.05822700000000047,208.0,0,voip
4879,170.78571428571428,384.5393205005036,1.0,0.01769707692307721,14,0.23006200000000376,2391.0,1,download
10,1282.492665036675,132.13815725289655,-1.0,0.002433940024479804,818,1.988529,1049079.0,1,streaming
840,46.28571428571429,27.83397489993405,1.1538461538461535,0.7635796666666664,28,20.616650999999994,1296.0,1,voip
2306,32.0,0.0,1.0,0.0049669999999935035,4,0.014900999999980513,128.0,1,game
4474,123.0,-1.0,0.0,-1.0,1,0.028516999999993686,123.0,0,voip
2630,286.0,-1.0,0.0,-1.0,1,0.01818600000000004,286.0,0,game
4376,400.157894736842,595.732533493,0.9,0.019246388888897552,19,0.3464350000001559,7603.0,1,voip
2429,20.0,-1.0,0.0,-1.0,1,0.0009939999999915015,20.0,1,game
4349,170.78571428571428,384.5393205005036,1.0,0.01861538461538605,14,0.24200000000001864,2391.0,1,voip
1448,1320.0,0.0,-1.0,0.00010367506297229318,795,0.08231800000000078,1049400.0,1,download
1203,797.645627376426,326.1164652480823,-1.0,0.0025943158295281764,1315,3.408931000000024,1048904.0,0,voip
2782,400.157894736842,595.732533493,0.9,0.014698333333332888,19,0.264569999999992,7603.0,1,voip
146,109.13636363636364,205.4454615277195,1.2,0.2719915238095257,22,5.711822000000041,2401.0,1,streaming
861,170.78571428571428,384.5393205005036,1.0,0.01534169230769486,14,0.1994420000000332,2391.0,1,voip
4357,170.78571428571428,384.5393205005036,1.0,0.06480276923076644,14,0.8424359999999638,2391.0,1,voip
2911,69.7,81.7231777268712,1.0,3.3921842222222267,10,30.529658000000037,697.0,1,voip
3764,170.78571428571428,384.5393205005036,1.0,0.06634976923076535,14,0.8625469999999495,2391.0,1,voip
4905,1430.2166212534064,148.18736783307233,-1.0,0.00016626466575715715,734,0.1218719999999962,1049779.0,1,download
3588,400.157894736842,604.5774707418851,0.9,0.03169744444443899,19,0.5705539999999019,7603.0,1,voip
2729,170.78571428571428,384.5393205005036,1.0,0.02081930769230229,14,0.2706509999999298,2391.0,1,voip
1690,1320.0,0.0,-1.0,0.00011637153652392993,795,0.09239900000000034,1049400.0,1,download
4108,170.78571428571428,384.5393205005036,1.0,0.021372999999995885,14,0.2778489999999465,2391.0,1,voip
4539,509.7557066537154,565.6223848772869,-1.0,0.008075783770651055,2059,16.61996299999987,1049587.0,0,voip
3419,170.78571428571428,384.5393205005036,1.0,0.04956607692307758,14,0.6443590000000086,2391.0,1,voip
1965,96.9090909090909,131.77439398111798,1.2,0.0033908999999994194,11,0.033908999999994194,1066.0,1,streaming
775,170.78571428571428,384.5393205005036,1.0,0.01570346153846021,14,0.2041449999999827,2391.0,1,voip
957,133.0,0.0,-1.0,0.101462999999967,2,0.101462999999967,266.0,0,voip
3233,170.78571428571428,384.5393205005036,1.0,0.014316846153838887,14,0.18611899999990555,2391.0,1,voip
3815,170.78571428571428,384.5393205005036,1.0,0.09911776923076752,14,1.2885309999999777,2391.0,1,voip
2373,236.2608695652174,406.45890068328436,1.3,1.384332090909091,23,30.455306000000004,5434.0,1,game
2651,259.0,0.0,-1.0,30.728724547619052,43,1290.6064310000004,11137.0,0,game
767,170.78571428571428,384.5393205005036,1.0,0.020160230769232176,14,0.2620830000000183,2391.0,1,voip
3192,170.78571428571428,384.5393205005036,1.0,0.05074400000000004,14,0.6596720000000005,2391.0,1,voip
1308,833.3860206513106,330.33190226646127,-1.0,0.0026466979332272944,1259,3.3295459999999366,1049233.0,0,voip
936,290.2,222.9365380551156,0.6666666666666666,10.5652915,5,42.261166,1451.0,0,voip
4444,316.4167169583585,448.30365835192964,-1.0,0.013132454271053437,3314,43.507821000000035,1048605.0,0,voip
4692,32.0,0.0,1.0,0.02423733333333189,4,0.07271199999999567,128.0,1,download
72,1289.8560885608854,121.1832882971671,-1.0,0.002278801724137911,813,1.8503869999999842,1048653.0,1,streaming
1767,1320.0,0.0,-1.0,0.00011513727959697972,795,0.09141900000000193,1049400.0,1,download
3885,170.78571428571428,384.5393205005036,1.0,0.02075338461537076,14,0.2697939999998198,2391.0,1,voip
723,170.78571428571428,384.5393205005036,1.0,0.014547769230769237,14,0.1891210000000001,2391.0,1,voip
4150,400.157894736842,604.5774707418851,0.9,0.08562094444445417,19,1.5411770000001752,7603.0,1,voip
2695,400.157894736842,595.732533493,0.9,0.014412833333330531,19,0.2594309999999496,7603.0,1,voip
2777,170.78571428571428,384.5393205005036,1.0,0.15798099999998472,14,2.053752999999801,2391.0,1,voip
4667,20.0,0.0,1.0,0.027164999999999884,2,0.027164999999999884,40.0,1,download
3959,170.78571428571428,384.5393205005036,1.0,0.053114999999999885,14,0.6904949999999985,2391.0,1,voip
96,1291.2570725707258,117.61942506449923,-1.0,0.0022445615763546875,813,1.8225840000000064,1049792.0,1,streaming
4666,170.78571428571428,384.5393205005036,1.0,0.04926792307692333,14,0.6404830000000032,2391.0,1,download
1301,804.4263803680983,339.65471263653205,-1.0,0.002704894858019901,1304,3.524477999999931,1048972.0,0,voip
1897,74.8,4.6475800154489,-1.0,1.1960617857142881,15,16.744865000000033,1122.0,0,game
4593,28.0,-1.0,0.0,-1.0,1,0.08895200000006298,28.0,0,voip
3439,69.7,81.7231777268712,1.0,3.3781450000000555,10,30.4033050000005,697.0,1,voip
1996,206.6206896551724,341.41045822473234,1.2307692307692308,1.7461564285714226,29,48.892379999999825,5992.0,1,streaming
4862,170.78571428571428,384.5393205005036,1.0,0.01975869230769197,14,0.2568629999999956,2391.0,1,download
2007,1320.0,0.0,-1.0,0.002605367758186402,795,2.068662000000004,1049400.0,1,streaming
2339,798.1506849315068,666.4075261815127,0.6466165413533834,0.0022273486238532183,219,0.4855620000000016,174795.0,1,game
4830,170.78571428571428,384.5393205005036,1.0,0.019253307692307632,14,0.2502929999999992,2391.0,1,download
4779,32.0,0.0,1.0,0.022969333333331104,4,0.06890799999999331,128.0,1,download
4132,400.157894736842,604.5774707418851,0.9,0.026756722222229558,19,0.481621000000132,7603.0,1,voip
3305,170.78571428571428,384.5393205005036,1.0,0.0705985384615465,14,0.9177810000001044,2391.0,1,voip
142,109.04545454545456,205.4232511699007,1.2,0.27117014285714314,22,5.6945730000000045,2399.0,1,streaming
2391,848.8721682847896,665.5724429115361,0.6436170212765957,0.0013876186234817829,1236,1.7137090000000017,1049206.0,1,game
3503,170.78571428571428,384.5393205005036,1.0,0.06805630769230657,14,0.8847319999999854,2391.0,1,voip
1104,653.9139650872817,391.4233716192359,-1.0,0.0037434797255146094,1604,6.000797999999918,1048878.0,0,voip
2207,465.2,604.2061420318114,1.1428571428571428,1.0706122413793102,30,31.047754999999995,13956.0,1,game
1916,32.0,0.0,1.0,0.003055000000003361,2,0.003055000000003361,64.0,1,streaming
385,170.78571428571428,384.5393205005036,1.0,0.020320923076916686,14,0.2641719999999168,2391.0,1,voip
1294,807.5473441108545,327.96973609668487,-1.0,0.0026378913713405398,1299,3.423983000000021,1049004.0,0,voip
1964,497.5,608.628762537752,0.8,3.529312823529411,18,59.99831799999998,8955.0,1,streaming
3650,170.78571428571428,384.5393205005036,1.0,0.02039584615385173,14,0.2651460000000725,2391.0,1,voip
2251,167.73684210526315,314.30271896137793,1.375,3.2711642702702703,38,121.033078,6374.0,1,game
2742,170.78571428571428,384.5393205005036,1.0,0.02220269230768351,14,0.2886349999998856,2391.0,1,voip
855,75.81818181818181,71.84819856032325,0.8333333333333334,6.183076799999998,11,61.83076799999998,834.0,1,voip
2965,400.157894736842,604.5774707418851,0.9,0.06296750000000076,19,1.1334150000000136,7603.0,1,voip
1589,1320.0,0.0,-1.0,0.00017551637279594732,795,0.13935999999998214,1049400.0,1,download
340,400.157894736842,595.732533493,0.9,0.01786955555555399,19,0.32165199999997185,7603.0,1,voip
4711,170.78571428571428,384.5393205005036,1.0,0.05585884615384574,14,0.7261649999999946,2391.0,1,download
3304,20.0,-1.0,0.0,-1.0,1,0.2327129999999897,20.0,1,voip
1309,826.6958234830576,327.9116174440648,-1.0,0.0027369755520505147,1269,3.4704850000000533,1049077.0,0,voip
3641,170.78571428571428,384.5393205005036,1.0,0.018075615384610992,14,0.2349829999999429,2391.0,1,voip
2600,68.0,-1.0,0.0,-1.0,1,0.032314999999812244,68.0,0,game
4891,400.157894736842,604.5774707418851,0.9,0.04442861111111127,19,0.7997150000000026,7603.0,1,download
4048,170.78571428571428,384.5393205005036,1.0,0.014250230769229906,14,0.1852529999999888,2391.0,1,voip
3586,170.78571428571428,384.5393205005036,1.0,0.06941769230769522,14,0.902430000000038,2391.0,1,voip
1261,823.8177533385704,335.9095974225001,-1.0,0.00280403144654089,1273,3.566728000000012,1048720.0,0,voip
1569,1320.0,0.0,-1.0,0.00014937153652390932,795,0.11860099999998396,1049400.0,1,download
3556,181.4615384615384,398.07591725377694,1.1666666666666667,0.09495024999999896,13,1.1394029999999873,2359.0,1,voip
4872,1450.0,0.0,-1.0,0.00012343845089903566,724,0.08924600000000282,1049800.0,1,download
3976,165.3877551020408,342.8349223950288,1.2272727272727273,3.736026604166663,49,179.32927699999982,8104.0,1,voip
2415,1383.766990291262,130.02542767033242,-1.0,0.0017617156862744985,103,0.17969499999999886,142528.0,1,game
1646,1320.0,0.0,-1.0,9.026196473548374e-05,795,0.07166799999997409,1049400.0,1,download
3821,256.85714285714283,519.6026376943261,1.0,0.2376706153846155,14,3.0897180000000013,3596.0,1,voip
982,56.0,0.0,0.8333333333333334,50.18999340000001,11,501.89993400000014,616.0,0,voip
4086,170.78571428571428,384.5393205005036,1.0,0.02003253846153432,14,0.2604229999999461,2391.0,1,voip
1018,427.1693121693122,369.2397217744177,0.8052902277736959,0.005979804560260583,2457,14.686399999999995,1049555.0,0,voip
1062,709.7422192151556,372.1859786429216,-1.0,0.0038350528097495,1478,5.664373000000013,1048999.0,0,voip
523,170.78571428571428,384.5393205005036,1.0,0.018134000000003425,14,0.2357420000000445,2391.0,1,voip
985,34.0,-1.0,0.0,-1.0,1,0.26813699999999585,34.0,0,voip
4198,170.78571428571428,384.5393205005036,1.0,0.06958930769231021,14,0.9046610000000328,2391.0,1,voip
703,773.3693693693692,718.1882372638418,0.7903225806451613,0.2804292363636364,111,30.847216000000003,85844.0,1,voip
2409,867.3446280991734,660.6957052704727,0.6026490066225165,0.0010596344086021506,1210,1.2810979999999998,1049487.0,1,game
3406,170.78571428571428,384.5393205005036,1.0,0.0727415384615317,14,0.9456399999999119,2391.0,1,voip
4704,170.78571428571428,384.5393205005036,1.0,0.0151442307692323,14,0.1968750000000199,2391.0,1,download
1575,1320.0,0.0,-1.0,0.00020522418136020162,795,0.1629480000000001,1049400.0,1,download
4945,108.0,-1.0,0.0,-1.0,1,0.007075000000000386,108.0,0,download
562,170.78571428571428,384.5393205005036,1.0,0.01476661538463129,14,0.1919660000002068,2391.0,1,voip
4894,343.7111111111112,549.9379147694856,0.9565217391304348,1.0940312500000002,45,48.13737500000001,15467.0,1,download
1209,803.4448698315468,326.4849841126783,-1.0,0.002653916475095757,1306,3.4633609999999635,1049299.0,0,voip
2424,174.68421052631575,320.4219435465003,1.5333333333333334,0.0043081081081074776,38,0.15939999999997667,6638.0,1,game
1859,210.0,-1.0,0.0,-1.0,1,0.0006100000000515138,210.0,0,game
3462,170.78571428571428,384.5393205005036,1.0,0.016134999999997908,14,0.2097549999999728,2391.0,1,voip
3644,192.45098039215682,365.3412822950887,1.125,4.4756144600000045,51,223.7807230000002,9815.0,1,voip
2857,181.4615384615384,398.07591725377694,1.1666666666666667,0.0750427499999849,13,0.9005129999998189,2359.0,1,voip
1344,850.7161394971614,335.1585719980704,-1.0,0.0026631534090909496,1233,3.28100500000005,1048933.0,0,voip
2527,141.0,-1.0,0.0,-1.0,1,0.05788700000000091,141.0,0,game
3936,170.78571428571428,384.5393205005036,1.0,0.021126692307706644,14,0.2746470000001864,2391.0,1,voip
3001,170.78571428571428,384.5393205005036,1.0,0.049921153846176264,14,0.6489750000002914,2391.0,1,voip
2239,409.51851851851853,591.4081928701952,1.0769230769230769,0.09491726415094348,54,5.0306150000000045,22114.0,1,game
901,170.78571428571428,384.5393205005036,1.0,0.015223307692298687,14,0.19790299999988287,2391.0,1,voip
1975,32.0,0.0,1.0,0.034795000000002574,4,0.10438500000000772,128.0,1,streaming
4362,170.78571428571428,384.5393205005036,1.0,0.018298461538462943,14,0.2378800000000183,2391.0,1,voip
2439,30.0,14.142135623730953,1.0,0.08999800000000048,2,0.08999800000000048,60.0,1,game
4274,170.78571428571428,384.5393205005036,1.0,0.0578394615384748,14,0.7519130000001724,2391.0,1,voip
4729,170.78571428571428,384.5393205005036,1.0,0.014191615384617126,14,0.1844910000000226,2391.0,1,download
517,69.7,81.7231777268712,1.0,3.390800222222221,10,30.517202,697.0,1,voip
3811,170.78571428571428,384.5393205005036,1.0,0.014293461538465215,14,0.1858150000000478,2391.0,1,voip
4186,170.78571428571428,384.5393205005036,1.0,0.062356769230776675,14,0.8106380000000968,2391.0,1,voip
777,400.157894736842,595.732533493,0.9,0.018865888888888724,19,0.33958599999999706,7603.0,1,voip
873,170.78571428571428,384.5393205005036,1.0,0.014633461538461637,14,0.19023500000000126,2391.0,1,voip
658,170.78571428571428,384.5393205005036,1.0,0.01587899999999711,14,0.2064269999999624,2391.0,1,voip
4895,32.0,0.0,1.0,0.02331433333333166,4,0.06994299999999498,128.0,1,download
3013,170.78571428571428,384.5393205005036,1.0,0.017179846153847114,14,0.22333800000001247,2391.0,1,voip
741,171.12,365.6186902589455,1.0833333333333333,0.007496416666666524,25,0.17991399999999658,4278.0,1,voip
112,30.89583333333333,13.454793630197592,0.7777777777777778,0.1738312765957443,48,8.170069999999981,1483.0,1,streaming
182,204.32352941176467,343.1969767992362,1.0,0.2389718787878788,34,7.886072,6947.0,1,streaming
759,307.4,494.7008523677044,0.6666666666666666,0.0008862222222222203,10,0.007975999999999983,3074.0,1,voip
1891,144.0,54.249423960075376,-1.0,140.00492,3,280.00984,432.0,0,game
3714,170.78571428571428,384.5393205005036,1.0,0.01761038461538297,14,0.2289349999999785,2391.0,1,voip
1876,182.0,0.0,-1.0,1.5211290000000022,3,3.0422580000000043,546.0,0,game
171,27.75,15.5,1.0,0.08618199999999998,4,0.25854599999999994,111.0,1,streaming
2528,71.0,-1.0,0.0,-1.0,1,0.01665299999990566,71.0,0,game
1614,1320.0,0.0,-1.0,0.00010494710327458808,795,0.08332800000002294,1049400.0,1,download
3328,170.78571428571428,384.5393205005036,1.0,0.019421461538478558,14,0.2524790000002213,2391.0,1,voip
1394,91.33333333333331,28.867513459481287,0.5,199.62061,3,399.24122,274.0,0,voip
3226,162.33333333333334,371.9945596120357,1.1428571428571428,0.0893262142857176,15,1.2505670000000464,2435.0,1,voip
4820,1450.0,0.0,-1.0,0.00023199723374827026,724,0.16773399999999938,1049800.0,1,download
3944,170.78571428571428,384.5393205005036,1.0,0.02491523076923841,14,0.3238980000000993,2391.0,1,voip
228,397.6923076923077,529.0711686894889,1.3636363636363635,0.03713188000000006,26,0.9282970000000016,10340.0,1,voip
4816,1450.0,0.0,-1.0,0.00015266943291839454,724,0.11037999999999926,1049800.0,1,download
93,1290.2570725707258,116.13987061552989,-1.0,0.0022096071428571265,813,1.7942009999999868,1048979.0,1,streaming
721,32.0,0.0,1.0,0.04162900000000125,2,0.04162900000000125,64.0,1,voip
3335,170.78571428571428,384.5393205005036,1.0,0.05475653846154343,14,0.7118350000000646,2391.0,1,voip
2517,182.0,0.0,-1.0,1.5133294999999976,3,3.026658999999995,546.0,0,game
1906,69.19469026548673,41.41360594381126,1.0178571428571428,3.4886135625,113,390.724719,7819.0,1,streaming
2944,400.157894736842,595.732533493,0.9,0.01710305555555654,19,0.3078550000000177,7603.0,1,voip
1520,1320.0,0.0,-1.0,8.69055415617066e-05,795,0.06900299999999504,1049400.0,1,download
4843,170.78571428571428,384.5393205005036,1.0,0.01834423076923031,14,0.238474999999994,2391.0,1,download
662,170.78571428571428,384.5393205005036,1.0,0.02034853846153886,14,0.2645310000000052,2391.0,1,voip
2903,170.78571428571428,384.5393205005036,1.0,0.018843076923076296,14,0.24495999999999185,2391.0,1,voip
3800,170.78571428571428,384.5393205005036,1.0,0.06594453846154326,14,0.8572790000000623,2391.0,1,voip
3345,170.78571428571428,384.5393205005036,1.0,0.01861684615384827,14,0.2420190000000275,2391.0,1,voip
3410,400.157894736842,604.5774707418851,0.9,0.02630622222223009,19,0.4735120000001416,7603.0,1,voip
4306,400.157894736842,595.732533493,0.9,0.012197944444425148,19,0.21956299999965267,7603.0,1,voip
3397,400.157894736842,595.732533493,0.9,0.01755338888888976,19,0.3159610000000157,7603.0,1,voip
433,170.78571428571428,384.5393205005036,1.0,0.0183106153846036,14,0.2380379999998468,2391.0,1,voip
4821,1450.0,0.0,-1.0,0.00022004840940525683,724,0.15909500000000065,1049800.0,1,download
4331,170.78571428571428,384.5393205005036,1.0,0.0546795384615367,14,0.7108339999999771,2391.0,1,voip
1909,104.84210526315788,105.88372194581852,1.375,2.3074101111111087,19,41.53338199999996,1992.0,1,streaming
4551,458.6038478355925,548.2782703312902,-1.0,0.008518279527559122,2287,19.47278700000016,1048827.0,0,voip
3398,256.85714285714283,519.6026376943261,1.0,0.2607500769230761,14,3.3897509999999897,3596.0,1,voip
3566,170.78571428571428,384.5393205005036,1.0,0.07884146153846289,14,1.0249390000000176,2391.0,1,voip
1526,1320.0,0.0,-1.0,0.00017114735516372907,795,0.13589100000000087,1049400.0,1,download
2396,20.0,-1.0,0.0,-1.0,1,0.0009479999999939537,20.0,1,game
1588,1320.0,0.0,-1.0,0.00014331738035264308,795,0.11379399999999862,1049400.0,1,download
3766,170.78571428571428,384.5393205005036,1.0,0.016156923076922482,14,0.21003999999999226,2391.0,1,voip
3858,170.78571428571428,384.5393205005036,1.0,0.02129107692307413,14,0.2767839999999637,2391.0,1,voip
2098,20.0,-1.0,0.0,-1.0,1,0.08576099999999087,20.0,1,streaming
33,1281.8973105134473,130.86302075390185,-1.0,0.0022081138310893512,818,1.804029,1048592.0,1,streaming
4776,170.78571428571428,384.5393205005036,1.0,0.01888523076923084,14,0.2455080000000009,2391.0,1,download
688,170.78571428571428,384.5393205005036,1.0,0.01991207692307521,14,0.2588569999999777,2391.0,1,voip
1349,856.875816993464,345.3499571537813,-1.0,0.002837705641864159,1224,3.4705139999998664,1048816.0,0,voip
1096,619.4713526284702,389.9867411977602,-1.0,0.0036998185579196117,1693,6.2600929999999835,1048765.0,0,voip
4961,75.0,-1.0,0.0,-1.0,1,0.017337000000001268,75.0,0,download
2354,863.9012345679013,658.8752410874757,0.5861618798955613,0.0010487182866556824,1215,1.2731439999999985,1049640.0,1,game
4646,69.7,81.7231777268712,1.0,3.3510624444444446,10,30.159562000000008,697.0,1,download
227,46.1,28.79988425902669,1.0,0.12647788888888872,10,1.1383009999999985,461.0,1,voip
1833,32.0,0.0,1.0,0.0007316666666667969,4,0.002195000000000391,128.0,1,game
2128,516.0,-1.0,0.0,-1.0,1,0.0018159999999625145,516.0,0,streaming
3928,170.78571428571428,384.5393205005036,1.0,0.07301923076923071,14,0.9492499999999992,2391.0,1,voip
1820,32.0,0.0,1.0,0.004958666666662263,4,0.014875999999986787,128.0,1,game
2481,152.0,-1.0,0.0,-1.0,1,0.0578920000000096,152.0,0,game
4252,20.0,-1.0,0.0,-1.0,1,0.2422880000001441,20.0,1,voip
3951,170.78571428571428,384.5393205005036,1.0,0.021204846153855563,14,0.27566300000012234,2391.0,1,voip
4446,302.5036033439032,427.2597617823829,-1.0,0.013019724625144188,3469,45.152405000000044,1049385.0,0,voip
1226,859.9311475409836,348.63488640227854,-1.0,0.002862360131255125,1220,3.4892169999999965,1049116.0,0,voip
1327,847.6822958771222,343.5703483386013,-1.0,0.002782470873786381,1237,3.439133999999968,1048583.0,0,voip
1441,1320.0,0.0,-1.0,7.926322418136407e-05,795,0.06293500000000307,1049400.0,1,download
2722,420.6111111111112,615.3038597874072,1.0,0.050982882352942016,18,0.8667090000000144,7571.0,1,voip
4329,170.78571428571428,384.5393205005036,1.0,0.01817184615384585,14,0.2362339999999961,2391.0,1,voip
3611,170.78571428571428,384.5393205005036,1.0,0.01605807692307665,14,0.20875499999999647,2391.0,1,voip
2746,170.78571428571428,384.5393205005036,1.0,0.06812830769229969,14,0.885667999999896,2391.0,1,voip
2743,170.78571428571428,384.5393205005036,1.0,0.018940615384630845,14,0.24622800000020106,2391.0,1,voip
197,170.78571428571428,384.5393205005036,1.0,0.01874284615384497,14,0.2436569999999847,2391.0,1,voip
3918,170.78571428571428,384.5393205005036,1.0,0.016578538461540296,14,0.21552100000002386,2391.0,1,voip
2067,154.03571428571428,316.5430732076872,1.1538461538461535,0.019104592592591882,28,0.5158239999999807,4313.0,1,streaming
3286,170.78571428571428,384.5393205005036,1.0,0.0430069999999712,14,0.5590909999996256,2391.0,1,voip
288,170.78571428571428,384.5393205005036,1.0,0.013468692307692064,14,0.17509299999999686,2391.0,1,voip
2380,125.77777777777777,178.45334059983813,1.5714285714285714,1.8184320588235288,18,30.913345,2264.0,1,game
2572,61.0,-1.0,0.0,-1.0,1,0.0008460000000001244,61.0,0,game
2316,805.6903765690378,676.4057105340956,0.6713286713286714,0.004827197478991604,239,1.1488730000000018,192560.0,1,game
4224,400.157894736842,604.5774707418851,0.9,0.01795350000000124,19,0.3231630000000223,7603.0,1,voip
90,1288.69656019656,119.2421438453788,-1.0,0.0023132127921279147,814,1.8806419999999944,1048999.0,1,streaming
1087,571.907901907357,415.57051444125284,-1.0,0.004577316793893149,1835,8.394799000000035,1049451.0,0,voip
3499,170.78571428571428,384.5393205005036,1.0,0.04113238461538389,14,0.5347209999999905,2391.0,1,voip
268,170.78571428571428,384.5393205005036,1.0,0.013703538461540505,14,0.17814600000002656,2391.0,1,voip
2595,82.0,-1.0,0.0,-1.0,1,0.2319630000000004,82.0,0,game
4275,170.78571428571428,384.5393205005036,1.0,0.023280153846153204,14,0.30264199999999164,2391.0,1,voip
1737,1320.0,0.0,-1.0,0.00011624937027708271,795,0.09230200000000366,1049400.0,1,download
1078,658.6752512562814,411.08415558102837,-1.0,0.003708152105593975,1592,5.899670000000015,1048611.0,0,voip
3280,170.78571428571428,384.5393205005036,1.0,0.020102846153874386,14,0.26133700000036697,2391.0,1,voip
1432,1320.0,0.0,-1.0,0.0001207015113350075,795,0.09583699999999597,1049400.0,1,download
3481,170.78571428571428,384.5393205005036,1.0,0.06520515384615394,14,0.8476670000000013,2391.0,1,voip
3260,170.78571428571428,384.5393205005036,1.0,0.017050538461542322,14,0.22165700000005012,2391.0,1,voip
1768,1320.0,0.0,-1.0,0.00010717506297229803,795,0.08509700000000464,1049400.0,1,download
2475,156.0,-1.0,0.0,-1.0,1,0.028563000000019656,156.0,0,game
2816,170.78571428571428,384.5393205005036,1.0,0.02247769230769756,14,0.29221000000006825,2391.0,1,voip
294,170.78571428571428,384.5393205005036,1.0,0.015484538461552032,14,0.2012990000001764,2391.0,1,voip
3303,170.78571428571428,384.5393205005036,1.0,0.01598815384613772,14,0.2078459999997904,2391.0,1,voip
4800,1448.0441379310346,52.6631979070119,-1.0,0.0002105082872928169,725,0.15240799999999946,1049832.0,1,download
4272,170.78571428571428,384.5393205005036,1.0,0.020711692307687508,14,0.26925199999993765,2391.0,1,voip
2969,170.78571428571428,384.5393205005036,1.0,0.022036461538461408,14,0.28647399999999834,2391.0,1,voip
3371,170.78571428571428,384.5393205005036,1.0,0.02513669230767426,14,0.3267769999997654,2391.0,1,voip
2548,71.0,-1.0,0.0,-1.0,1,0.017966000000114946,71.0,0,game
2715,170.78571428571428,384.5393205005036,1.0,0.017826307692320582,14,0.23174200000016754,2391.0,1,voip
2256,44.0,0.0,-1.0,1.8351353333333116,7,11.010811999999873,308.0,1,game
1713,1320.0,0.0,-1.0,0.00012693576826196078,795,0.10078699999999684,1049400.0,1,download
3891,170.78571428571428,384.5393205005036,1.0,0.06787215384616292,14,0.8823380000001179,2391.0,1,voip
1335,835.3383757961783,335.2610604255713,-1.0,0.002701239043824761,1256,3.3900550000000758,1049185.0,0,voip
2786,66.27272727272727,78.35826811395324,1.2,3.0680068000000005,11,30.68006800000001,729.0,1,voip
4201,170.78571428571428,384.5393205005036,1.0,0.02376369230769244,14,0.30892800000000165,2391.0,1,voip
3417,170.78571428571428,384.5393205005036,1.0,0.08992600000000002,14,1.1690380000000005,2391.0,1,voip
2234,44.0,0.0,-1.0,1.4012591999999813,6,7.006295999999907,264.0,1,game
438,170.78571428571428,384.5393205005036,1.0,0.016957153846152987,14,0.22044299999998884,2391.0,1,voip
1462,1320.0,0.0,-1.0,0.00010384634760705097,795,0.08245399999999847,1049400.0,1,download
1235,816.6093385214008,326.1726554431412,-1.0,0.00263991199376949,1285,3.389647000000025,1049343.0,0,voip
3142,170.78571428571428,384.5393205005036,1.0,0.026006461538460056,14,0.33808399999998073,2391.0,1,voip
4927,1450.0,0.0,-1.0,0.00017447717842324084,724,0.12614700000000312,1049800.0,1,download
379,170.78571428571428,384.5393205005036,1.0,0.015263923076907725,14,0.1984309999998004,2391.0,1,voip
3127,170.78571428571428,384.5393205005036,1.0,0.044662846153834417,14,0.5806169999998474,2391.0,1,voip
2627,184.0,-1.0,0.0,-1.0,1,0.039792000000034015,184.0,0,game
4194,400.157894736842,595.732533493,0.9,0.014312777777781269,19,0.2576300000000629,7603.0,1,voip
4175,170.78571428571428,384.5393205005036,1.0,0.01882784615383151,14,0.2447619999998097,2391.0,1,voip
